Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label
1.260574,0050,4,82,00,00,00,00,00,00,00,0
1.260806,0080,8,17,a0,0a,21,1a,22,11,00,0
1.261045,0081,8,84,60,00,00,00,00,71,00,0
1.261285,0153,8,80,10,ff,00,ff,b0,3e,00,0
1.261532,018f,8,29,22,00,00,45,00,00,00,0
1.261777,01f1,8,00,00,00,00,00,00,00,00,0
1.262008,0220,8,03,fc,03,09,00,39,10,00,0
1.262248,0260,8,22,00,30,ff,93,67,1c,00,0
1.262481,02a0,8,00,60,9d,db,0c,ba,02,00,0
1.262719,0370,8,20,00,80,ff,00,00,64,00,0
1.262967,0382,8,fe,0f,00,00,00,00,04,00,0
1.263211,0440,8,50,00,00,ff,88,09,00,00,0
1.263448,0545,8,17,00,8b,3a,00,3e,00,00,0
1.263756,04b0,0,00,00,00,00,00,00,00,00,0
1.264018,04b0,8,00,00,00,00,00,00,00,00,0
1.265423,04b0,8,00,00,00,00,00,00,00,00,0
1.265663,0164,8,08,00,00,00,00,00,08,00,0
1.265882,0165,8,e8,7f,00,00,00,0e,89,00,0
1.266061,02b0,5,00,00,07,ce,00,00,00,00,0
1.266304,00a0,8,76,c8,0a,00,26,00,02,00,0
1.266542,00a1,8,86,80,80,27,00,00,00,00,0
1.269702,04f0,8,00,64,00,00,ce,d2,04,00,0
1.269921,043f,8,50,60,ff,4b,88,09,00,00,0
1.270152,0316,8,21,a0,0a,22,1a,00,7f,00,0
1.270405,0153,8,80,10,ff,00,ff,c0,4e,00,0
1.270647,0018,8,00,01,70,01,00,20,10,00,0
1.270878,0080,8,17,a0,0a,21,1a,22,02,00,0
1.271126,0081,8,84,60,00,00,00,00,62,00,0
1.271362,018f,8,29,22,00,00,45,00,00,00,0
1.271606,0220,8,03,fe,03,0c,00,3b,10,00,0
1.271842,0260,8,22,00,30,ff,93,67,2b,00,0
1.272078,02a0,8,00,60,9d,db,0c,ba,02,00,0
1.272315,0329,8,a7,7f,8c,11,2f,00,10,00,0
1.272557,0370,8,20,00,80,ff,00,00,28,00,0
1.272798,0440,8,a0,00,00,ff,88,09,00,00,0
1.273037,0545,8,0f,00,8b,3b,00,3f,00,00,0
1.274072,04b1,0,00,00,00,00,00,00,00,00,0
1.274318,04b1,8,01,00,00,00,00,00,01,00,0
1.275334,04b1,8,01,00,00,00,00,00,01,00,0
1.275555,0164,8,08,00,00,00,00,01,09,00,0
1.275793,0165,8,e8,7f,00,00,00,0f,88,00,0
1.27598,02b0,5,00,00,07,ff,00,00,00,00,0
1.277042,0350,8,20,14,79,7b,00,00,33,00,0
1.279665,04f2,8,00,60,38,00,00,00,b2,00,0
1.279908,043f,8,50,60,ff,4b,84,09,00,00,0
1.280148,0370,8,20,00,80,ff,00,00,ec,00,0
1.280395,0153,8,80,10,ff,00,ff,d0,5e,00,0
1.280638,01f1,8,00,00,00,00,00,00,00,00,0
1.280879,0220,8,03,fd,03,0c,00,3e,10,00,0
1.281119,02a0,8,00,60,9d,db,0c,ba,02,00,0
1.281353,0080,8,17,a0,0a,21,1a,22,f3,00,0
1.281593,0081,8,84,60,00,00,00,00,53,00,0
1.281831,018f,8,29,22,00,00,45,00,00,00,0
1.282066,0260,8,22,00,30,ff,93,65,3c,00,0
1.282299,0316,8,21,a0,0a,22,1a,00,7f,00,0
1.282541,0329,8,a7,7f,8c,11,30,00,10,00,0
1.282786,0382,8,fe,0f,00,00,00,00,08,00,0
1.283037,0440,8,f0,00,00,ff,84,09,00,00,0
1.28327,0545,8,0f,00,8b,35,00,3d,00,00,0
1.284359,05a0,0,00,00,00,00,00,00,00,00,0
1.284613,05a0,8,00,00,00,00,00,00,00,00,0
1.285254,04b0,8,00,00,00,00,00,00,00,00,0
1.285478,0164,8,08,00,00,00,00,02,0a,00,0
1.285717,0165,8,d8,7f,00,00,00,00,b7,00,0
1.285898,02b0,5,00,00,07,20,00,00,00,00,0
1.289975,043f,8,50,60,ff,4b,80,09,00,00,0
1.290178,0153,8,80,10,ff,00,ff,e0,6e,00,0
1.290421,018f,8,29,21,00,00,45,00,00,00,0
1.29066,0080,8,17,c6,0a,21,1a,21,74,00,0
1.290907,0081,8,84,60,00,00,00,00,44,00,0
1.29114,0220,8,03,f9,03,0c,00,41,10,00,0
1.291374,0260,8,21,00,30,ff,93,65,00,00,0
1.291609,02a0,8,00,60,9d,db,0c,ba,02,00,0
1.29184,0316,8,21,c6,0a,21,1a,00,7f,00,0
1.292083,0329,8,a7,7f,8c,11,30,00,10,00,0
1.29232,0370,8,20,00,80,ff,00,00,a0,00,0
1.292564,0440,8,00,00,00,ff,80,09,00,00,0
1.292805,04f0,8,00,66,00,00,ce,d2,04,00,0
1.293038,0545,8,0f,00,8b,35,00,39,00,00,0
1.293284,04f1,8,16,00,00,00,00,00,00,00,0
1.293545,0690,8,00,01,20,a0,00,1c,08,00,0
1.294645,05a2,0,00,00,00,00,00,00,00,00,0
1.294809,05a2,4,00,a5,01,00,00,00,00,00,0
1.295147,04b1,8,01,00,00,00,00,00,01,00,0
1.295394,0164,8,08,00,00,00,00,03,0b,00,0
1.295651,0165,8,e8,7f,00,00,00,01,86,00,0
1.295814,02b0,5,00,00,07,11,00,00,00,00,0
1.295963,05e4,3,02,00,00,00,00,00,00,00,0
1.29709,0350,8,20,24,79,7b,00,00,03,00,0
1.299692,04f2,8,00,70,38,00,00,00,b3,00,0
1.299918,043f,8,50,60,ff,4b,80,09,00,00,0
1.300151,0153,8,80,10,ff,00,ff,00,8e,00,0
1.300407,01f1,8,00,00,00,00,00,00,00,00,0
1.30066,0034,8,00,00,00,00,00,00,00,00,0
1.300893,0080,8,17,e8,0a,21,1a,21,25,00,0
1.301133,0081,8,84,60,00,00,00,00,35,00,0
1.301382,018f,8,29,21,00,00,45,00,00,00,0
1.30161,0220,8,03,f8,03,09,00,41,10,00,0
1.301845,0260,8,21,00,30,ff,93,65,1f,00,0
1.302084,02a0,8,00,60,9d,db,0c,ba,02,00,0
1.302312,0316,8,21,e8,0a,21,1a,00,7f,00,0
1.302548,0329,8,a7,7f,8c,11,30,00,10,00,0
1.302788,0370,8,20,00,80,ff,00,00,64,00,0
1.303036,0382,8,fe,0f,00,00,00,00,0c,00,0
1.303286,0440,8,50,00,00,ff,84,09,00,00,0
1.303517,0545,8,0f,00,8b,36,00,3a,00,00,0
1.303762,059b,8,00,00,00,00,00,00,88,00,0
1.30509,04b0,8,00,00,00,00,00,00,00,00,0
1.305143,0153,0,00,00,00,00,00,00,00,00,0
1.305418,0164,8,08,00,00,00,00,04,0c,00,0
1.305656,0153,8,80,10,ff,00,ff,00,8e,00,0
1.305897,0165,8,e8,7f,00,00,00,02,85,00,0
1.306072,02b0,5,00,00,07,12,00,00,00,00,0
1.309688,04f0,8,00,68,00,00,ce,d2,04,00,0
1.309902,043f,8,50,60,ff,4b,84,09,00,00,0
1.310136,0153,8,80,10,ff,00,ff,10,9e,00,0
1.310376,0220,8,03,fd,03,0c,00,41,10,00,0
1.310614,0080,8,17,e8,0a,21,1a,21,16,00,0
1.310858,0081,8,84,60,00,00,00,00,26,00,0
1.311099,018f,8,29,21,00,00,45,00,00,00,0
1.31133,0260,8,21,00,30,ff,93,65,2e,00,0
0.0,0000,8,00,00,00,00,00,00,00,00,1
0.000271,0080,8,17,dc,09,16,11,16,bb,00,1
0.000495,0000,8,00,00,00,00,00,00,00,00,1
0.000736,0081,8,84,87,00,00,00,00,6b,00,1
0.000983,0000,8,00,00,00,00,00,00,00,00,1
0.001239,0165,8,08,80,00,00,00,08,80,00,1
0.001484,0000,8,00,00,00,00,00,00,00,00,1
0.001736,018f,8,3f,16,00,00,3f,00,00,00,1
0.001984,0000,8,00,00,00,00,00,00,00,00,1
0.002229,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.002465,0000,8,00,00,00,00,00,00,00,00,1
0.002654,02b0,5,ff,00,07,68,00,00,00,00,1
0.002915,0000,8,00,00,00,00,00,00,00,00,1
0.003143,0316,8,16,dc,09,16,11,00,7f,00,1
0.003391,0000,8,00,00,00,00,00,00,00,00,1
0.003635,0329,8,be,80,8c,11,2c,00,10,00,1
0.003881,0000,8,00,00,00,00,00,00,00,00,1
0.004134,0370,8,20,00,80,ff,00,00,a0,00,1
0.004379,0000,8,00,00,00,00,00,00,00,00,1
0.004633,0382,8,fe,0f,00,00,00,00,00,00,1
0.004877,0000,8,00,00,00,00,00,00,00,00,1
0.005133,043f,8,40,60,ff,73,74,09,00,00,1
0.005373,0000,8,00,00,00,00,00,00,00,00,1
0.005623,0440,8,00,00,00,ff,74,09,00,00,1
0.005869,0000,8,00,00,00,00,00,00,00,00,1
0.006119,0153,8,80,10,ff,00,ff,80,0e,00,1
0.006369,0000,8,00,00,00,00,00,00,00,00,1
0.006607,0220,8,03,f6,03,09,00,47,10,00,1
0.006851,0000,8,00,00,00,00,00,00,00,00,1
0.007111,04b0,8,00,00,00,00,00,00,00,00,1
0.007357,0000,8,00,00,00,00,00,00,00,00,1
0.007612,04b1,8,00,01,00,00,00,00,01,00,1
0.007862,0000,8,00,00,00,00,00,00,00,00,1
0.008117,0164,8,08,00,00,00,00,0a,02,00,1
0.008367,0000,8,00,00,00,00,00,00,00,00,1
0.008602,0545,8,0e,00,8a,28,00,29,00,00,1
0.008846,0000,8,00,00,00,00,00,00,00,00,1
0.009016,05a2,4,00,a5,01,00,00,00,00,00,1
0.009263,0000,8,00,00,00,00,00,00,00,00,1
0.009504,0316,8,16,dc,09,16,11,00,7f,00,1
0.009754,0000,8,00,00,00,00,00,00,00,00,1
0.009997,0080,8,17,dc,09,16,11,16,ac,00,1
0.010244,0000,8,00,00,00,00,00,00,00,00,1
0.010505,0081,8,84,87,00,00,00,00,5c,00,1
0.010746,0000,8,00,00,00,00,00,00,00,00,1
0.01099,0165,8,08,80,00,00,00,09,81,00,1
0.011236,0000,8,00,00,00,00,00,00,00,00,1
0.011485,018f,8,3f,16,00,00,3f,00,00,00,1
0.01173,0000,8,00,00,00,00,00,00,00,00,1
0.011972,0260,8,16,00,30,01,8a,5b,0e,00,1
0.012217,0000,8,00,00,00,00,00,00,00,00,1
0.012469,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.012718,0000,8,00,00,00,00,00,00,00,00,1
0.0129,02b0,5,ff,00,07,59,00,00,00,00,1
0.013157,0000,8,00,00,00,00,00,00,00,00,1
0.013393,0329,8,be,80,8c,11,2c,00,10,00,1
0.013642,0000,8,00,00,00,00,00,00,00,00,1
0.013891,0350,8,20,04,5f,86,00,00,f8,00,1
0.014137,0000,8,00,00,00,00,00,00,00,00,1
0.014386,0370,8,20,00,80,ff,00,00,64,00,1
0.014636,0000,8,00,00,00,00,00,00,00,00,1
0.014876,043f,8,40,60,ff,73,74,09,00,00,1
0.015121,0000,8,00,00,00,00,00,00,00,00,1
0.015386,0440,8,50,00,00,ff,78,09,00,00,1
0.015626,0000,8,00,00,00,00,00,00,00,00,1
0.015863,0153,8,80,10,ff,00,ff,90,1e,00,1
0.016112,0000,8,00,00,00,00,00,00,00,00,1
0.016369,01f1,8,00,00,00,00,00,00,00,00,1
0.016615,0000,8,00,00,00,00,00,00,00,00,1
0.016865,0220,8,03,f2,03,0c,00,42,10,00,1
0.017111,0000,8,00,00,00,00,00,00,00,00,1
0.017367,04b1,8,00,01,00,00,00,00,01,00,1
0.017613,0000,8,00,00,00,00,00,00,00,00,1
0.017866,0164,8,08,00,00,00,00,0b,03,00,1
0.018114,0000,8,00,00,00,00,00,00,00,00,1
0.018359,0545,8,0e,00,89,27,00,28,00,00,1
0.018603,0000,8,00,00,00,00,00,00,00,00,1
0.018862,059b,8,00,00,00,00,00,00,00,00,1
0.019103,0000,8,00,00,00,00,00,00,00,00,1
0.01921,05a0,0,00,00,00,00,00,00,00,00,1
0.019457,0000,8,00,00,00,00,00,00,00,00,1
0.019718,0316,8,16,06,0a,16,11,00,7f,00,1
0.019948,0000,8,00,00,00,00,00,00,00,00,1
0.020192,0080,8,17,06,0a,16,11,16,bd,00,1
0.020455,0000,8,00,00,00,00,00,00,00,00,1
0.020689,0081,8,84,87,00,00,00,00,4d,00,1
0.020934,0000,8,00,00,00,00,00,00,00,00,1
0.021191,0165,8,08,80,00,00,00,0a,82,00,1
0.021436,0000,8,00,00,00,00,00,00,00,00,1
0.021697,018f,8,3f,16,00,00,3f,00,00,00,1
0.021934,0000,8,00,00,00,00,00,00,00,00,1
0.022182,0260,8,16,00,30,01,8a,5b,1d,00,1
0.022451,0000,8,00,00,00,00,00,00,00,00,1
0.022669,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.022901,0000,8,00,00,00,00,00,00,00,00,1
0.023096,02b0,5,ff,00,07,9a,00,00,00,00,1
0.023371,0000,8,00,00,00,00,00,00,00,00,1
0.023586,0329,8,be,80,8c,11,2c,00,10,00,1
0.023832,0000,8,00,00,00,00,00,00,00,00,1
0.024085,0370,8,20,00,80,ff,00,00,28,00,1
0.024341,0000,8,00,00,00,00,00,00,00,00,1
0.024587,0382,8,fe,0f,00,00,00,00,04,00,1
0.024834,0000,8,00,00,00,00,00,00,00,00,1
0.025083,043f,8,40,60,ff,73,74,09,00,00,1
0.025325,0000,8,00,00,00,00,00,00,00,00,1
0.025575,0440,8,a0,00,00,ff,78,09,00,00,1
0.02582,0000,8,00,00,00,00,00,00,00,00,1
0.026069,0153,8,80,10,ff,00,ff,a0,2e,00,1
0.026328,0000,8,00,00,00,00,00,00,00,00,1
0.026564,0220,8,03,ee,03,09,00,41,10,00,1
0.026805,0000,8,00,00,00,00,00,00,00,00,1
0.027072,04b0,8,00,00,00,00,00,00,00,00,1
0.027308,0000,8,00,00,00,00,00,00,00,00,1
0.027561,0164,8,08,00,00,00,00,0c,04,00,1
0.027808,0000,8,00,00,00,00,00,00,00,00,1
0.028048,0545,8,0e,00,8a,26,00,27,00,00,1
0.028295,0000,8,00,00,00,00,00,00,00,00,1
0.028557,05a0,8,00,00,00,00,00,00,00,00,1
0.028811,0000,8,00,00,00,00,00,00,00,00,1
0.028918,05a2,0,00,00,00,00,00,00,00,00,1
0.029156,0000,8,00,00,00,00,00,00,00,00,1
0.029327,05a2,4,00,a5,01,00,00,00,00,00,1
0.029573,0000,8,00,00,00,00,00,00,00,00,1
0.029732,05e4,3,02,00,00,00,00,00,00,00,1
0.029976,0000,8,00,00,00,00,00,00,00,00,1
0.030086,0153,0,00,00,00,00,00,00,00,00,1
0.030344,0000,8,00,00,00,00,00,00,00,00,1
0.030571,0080,8,17,06,0a,16,11,16,ae,00,1
0.030816,0000,8,00,00,00,00,00,00,00,00,1
0.031068,0081,8,84,87,00,00,00,00,3e,00,1
0.031317,0000,8,00,00,00,00,00,00,00,00,1
0.031561,0153,8,80,10,ff,00,ff,a0,2e,00,1
0.031807,0000,8,00,00,00,00,00,00,00,00,1
0.032061,0165,8,08,80,00,00,00,0b,83,00,1
0.032314,0000,8,00,00,00,00,00,00,00,00,1
0.032566,018f,8,3f,16,00,00,3f,00,00,00,1
0.032805,0000,8,00,00,00,00,00,00,00,00,1
0.033061,0260,8,16,00,30,01,8a,5b,2c,00,1
0.033294,0000,8,00,00,00,00,00,00,00,00,1
0.033531,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.033776,0000,8,00,00,00,00,00,00,00,00,1
0.033966,02b0,5,ff,00,07,6b,00,00,00,00,1
0.034213,0000,8,00,00,00,00,00,00,00,00,1
0.034458,0316,8,16,06,0a,16,11,00,7f,00,1
0.034712,0000,8,00,00,00,00,00,00,00,00,1
0.034952,0329,8,be,80,8c,11,2c,00,10,00,1
0.035215,0000,8,00,00,00,00,00,00,00,00,1
0.035444,0110,8,3c,30,09,00,00,00,00,00,1
0.03569,0000,8,00,00,00,00,00,00,00,00,1
0.035941,0153,8,80,10,ff,00,ff,b0,3e,00,1
0.03619,0000,8,00,00,00,00,00,00,00,00,1
0.036447,01f1,8,00,00,00,00,00,00,00,00,1
0.036691,0000,8,00,00,00,00,00,00,00,00,1
0.036939,0220,8,03,ee,03,0c,00,3f,10,00,1
0.037184,0000,8,00,00,00,00,00,00,00,00,1
0.037431,0350,8,20,14,5f,86,00,00,e8,00,1
0.037681,0000,8,00,00,00,00,00,00,00,00,1
0.037924,0370,8,20,00,80,ff,00,00,ec,00,1
0.038174,0000,8,00,00,00,00,00,00,00,00,1
0.038424,043f,8,40,60,ff,73,74,09,00,00,1
0.038667,0000,8,00,00,00,00,00,00,00,00,1
0.038914,0440,8,f0,00,00,ff,78,09,00,00,1
0.039161,0000,8,00,00,00,00,00,00,00,00,1
0.039418,04b1,8,00,01,00,00,00,00,01,00,1
0.039691,0000,8,00,00,00,00,00,00,00,00,1
0.039911,0080,8,17,0c,0a,16,11,16,3f,00,1
0.040155,0000,8,00,00,00,00,00,00,00,00,1
0.040406,0081,8,84,87,00,00,00,00,2f,00,1
0.040648,0000,8,00,00,00,00,00,00,00,00,1
0.04075,0164,0,00,00,00,00,00,00,00,00,1
0.041,0000,8,00,00,00,00,00,00,00,00,1
0.041255,0165,8,08,80,00,00,00,0c,84,00,1
0.041497,0000,8,00,00,00,00,00,00,00,00,1
0.041749,018f,8,3f,16,00,00,3f,00,00,00,1
0.041996,0000,8,00,00,00,00,00,00,00,00,1
0.042249,0260,8,16,00,30,01,8a,5b,3b,00,1
0.042501,0000,8,00,00,00,00,00,00,00,00,1
0.04272,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.042968,0000,8,00,00,00,00,00,00,00,00,1
0.043213,00a0,8,86,d6,09,00,23,00,02,00,1
0.04346,0000,8,00,00,00,00,00,00,00,00,1
0.043705,00a1,8,90,80,80,23,00,00,00,00,1
0.04395,0000,8,00,00,00,00,00,00,00,00,1
0.044149,02b0,5,ff,00,07,fc,00,00,00,00,1
0.044393,0000,8,00,00,00,00,00,00,00,00,1
0.044636,0316,8,16,0c,0a,16,11,00,7f,00,1
0.04488,0000,8,00,00,00,00,00,00,00,00,1
0.045128,0329,8,be,80,8c,11,2c,00,10,00,1
0.045378,0000,8,00,00,00,00,00,00,00,00,1
0.045625,0153,8,80,10,ff,00,ff,c0,4e,00,1
0.045875,0000,8,00,00,00,00,00,00,00,00,1
0.046133,0220,8,03,f5,03,09,00,3d,10,00,1
0.046362,0000,8,00,00,00,00,00,00,00,00,1
0.046616,0370,8,20,00,80,ff,00,00,a0,00,1
0.04686,0000,8,00,00,00,00,00,00,00,00,1
0.047118,0382,8,fe,0f,00,00,00,00,08,00,1
0.04736,0000,8,00,00,00,00,00,00,00,00,1
0.047625,043f,8,40,60,ff,73,7c,09,00,00,1
0.047852,0000,8,00,00,00,00,00,00,00,00,1
0.048106,0440,8,00,00,00,ff,84,09,00,00,1
0.048351,0000,8,00,00,00,00,00,00,00,00,1
0.048612,04b0,8,00,00,00,00,00,00,00,00,1
0.048859,0000,8,00,00,00,00,00,00,00,00,1
0.049115,0164,8,08,00,00,00,00,0e,06,00,1
0.049359,0000,8,00,00,00,00,00,00,00,00,1
0.0496,0545,8,0e,00,8b,26,00,27,00,00,1
0.049847,0000,8,00,00,00,00,00,00,00,00,1
0.050088,0080,8,17,0c,0a,16,11,16,20,00,1
0.05034,0000,8,00,00,00,00,00,00,00,00,1
0.050588,0081,8,84,87,00,00,00,00,10,00,1
0.050835,0000,8,00,00,00,00,00,00,00,00,1
0.051095,0165,8,08,80,00,00,00,0d,85,00,1
0.051329,0000,8,00,00,00,00,00,00,00,00,1
0.051579,018f,8,3f,16,00,00,3f,00,00,00,1
0.051828,0000,8,00,00,00,00,00,00,00,00,1
0.051931,01f1,0,00,00,00,00,00,00,00,00,1
0.052179,0000,8,00,00,00,00,00,00,00,00,1
0.052441,01f1,8,00,00,00,00,00,00,00,00,1
0.052683,0000,8,00,00,00,00,00,00,00,00,1
0.052925,0260,8,16,00,30,01,8a,5b,0e,00,1
0.05317,0000,8,00,00,00,00,00,00,00,00,1
0.053411,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.05366,0000,8,00,00,00,00,00,00,00,00,1
0.053866,02b0,5,ff,00,07,0d,00,00,00,00,1
0.054095,0000,8,00,00,00,00,00,00,00,00,1
0.054378,02c0,8,00,00,00,00,00,00,00,00,1
0.054613,0000,8,00,00,00,00,00,00,00,00,1
0.054846,0316,8,16,0c,0a,16,11,00,7f,00,1
0.055092,0000,8,00,00,00,00,00,00,00,00,1
0.055339,0329,8,be,80,8c,11,2c,00,10,00,1
0.055585,0000,8,00,00,00,00,00,00,00,00,1
0.055833,0153,8,80,10,ff,00,ff,d0,5e,00,1
0.056081,0000,8,00,00,00,00,00,00,00,00,1
0.056343,01f1,8,00,00,00,00,00,00,00,00,1
0.05659,0000,8,00,00,00,00,00,00,00,00,1
0.056831,0220,8,03,fe,03,0c,00,3b,10,00,1
0.057079,0000,8,00,00,00,00,00,00,00,00,1
0.057325,0350,8,20,24,5f,86,00,00,d8,00,1
0.05758,0000,8,00,00,00,00,00,00,00,00,1
0.057835,0370,8,20,00,80,ff,00,00,64,00,1
0.058072,0000,8,00,00,00,00,00,00,00,00,1
0.058319,043f,8,40,60,ff,73,80,09,00,00,1
0.058574,0000,8,00,00,00,00,00,00,00,00,1
0.058811,0440,8,50,00,00,ff,84,09,00,00,1
0.059058,0000,8,00,00,00,00,00,00,00,00,1
0.059326,04b1,8,00,01,00,00,00,00,01,00,1
0.059568,0000,8,00,00,00,00,00,00,00,00,1
0.059817,0164,8,08,00,00,00,00,0f,07,00,1
0.060064,0000,8,00,00,00,00,00,00,00,00,1
0.060308,0080,8,17,0c,0a,16,11,16,11,00,1
0.060554,0000,8,00,00,00,00,00,00,00,00,1
0.060802,0081,8,84,87,00,00,00,00,01,00,1
0.061046,0000,8,00,00,00,00,00,00,00,00,1
0.061295,0165,8,18,80,00,00,00,0e,96,00,1
0.061542,0000,8,00,00,00,00,00,00,00,00,1
0.061794,018f,8,3f,16,00,00,3f,00,00,00,1
0.06204,0000,8,00,00,00,00,00,00,00,00,1
0.062145,0220,0,00,00,00,00,00,00,00,00,1
0.062391,0000,8,00,00,00,00,00,00,00,00,1
0.062638,0220,8,03,fe,03,0c,00,3b,10,00,1
0.062884,0000,8,00,00,00,00,00,00,00,00,1
0.063126,0260,8,16,00,30,01,8a,5b,1d,00,1
0.063375,0000,8,00,00,00,00,00,00,00,00,1
0.063612,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.063861,0000,8,00,00,00,00,00,00,00,00,1
0.064061,02b0,5,ff,00,07,3e,00,00,00,00,1
0.064298,0000,8,00,00,00,00,00,00,00,00,1
0.06454,0316,8,16,0c,0a,16,11,00,7f,00,1
0.064786,0000,8,00,00,00,00,00,00,00,00,1
0.065039,0329,8,be,80,8c,11,2c,00,10,00,1
0.065282,0000,8,00,00,00,00,00,00,00,00,1
0.065529,0153,8,80,10,ff,00,ff,e0,6e,00,1
0.065775,0000,8,00,00,00,00,00,00,00,00,1
0.066044,0220,8,03,00,04,0c,00,3e,10,00,1
0.066271,0000,8,00,00,00,00,00,00,00,00,1
0.066524,0370,8,20,00,80,ff,00,00,28,00,1
0.066769,0000,8,00,00,00,00,00,00,00,00,1
0.067035,0382,8,fe,0f,00,00,00,00,0c,00,1
0.067276,0000,8,00,00,00,00,00,00,00,00,1
0.067531,043f,8,40,60,ff,73,7c,09,00,00,1
0.067767,0000,8,00,00,00,00,00,00,00,00,1
0.068038,0440,8,a0,00,00,ff,7c,09,00,00,1
0.068275,0000,8,00,00,00,00,00,00,00,00,1
0.068557,04b0,8,00,00,00,00,00,00,00,00,1
0.06877,0000,8,00,00,00,00,00,00,00,00,1
0.069025,0164,8,08,00,00,00,00,00,08,00,1
0.06927,0000,8,00,00,00,00,00,00,00,00,1
0.069512,0545,8,0e,00,8b,26,00,27,00,00,1
0.069758,0000,8,00,00,00,00,00,00,00,00,1
0.07,0260,8,16,00,30,01,8a,5b,2c,00,1
0.070249,0000,8,00,00,00,00,00,00,00,00,1
0.070488,0080,8,17,d6,09,16,11,16,a2,00,1
0.070755,0000,8,00,00,00,00,00,00,00,00,1
0.070982,0081,8,84,87,00,00,00,00,f2,00,1
0.07123,0000,8,00,00,00,00,00,00,00,00,1
0.071495,0165,8,18,80,00,00,00,0f,97,00,1
0.071724,0000,8,00,00,00,00,00,00,00,00,1
0.071973,018f,8,3f,16,00,00,3f,00,00,00,1
0.072226,0000,8,00,00,00,00,00,00,00,00,1
0.072458,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.072706,0000,8,00,00,00,00,00,00,00,00,1
0.072899,02b0,5,ff,00,07,3f,00,00,00,00,1
0.073155,0000,8,00,00,00,00,00,00,00,00,1
0.073258,02c0,0,00,00,00,00,00,00,00,00,1
0.073502,02c0,8,00,00,00,00,00,00,00,00,1
0.07375,0000,8,00,00,00,00,00,00,00,00,1
0.073997,0316,8,16,d6,09,16,11,00,7f,00,1
0.074235,0000,8,00,00,00,00,00,00,00,00,1
0.074476,0329,8,be,80,8c,11,2d,00,10,00,1
0.074739,0000,8,00,00,00,00,00,00,00,00,1
0.074969,0350,8,20,34,5f,86,00,00,c8,00,1
0.075215,0000,8,00,00,00,00,00,00,00,00,1
0.07547,0153,8,80,10,ff,00,ff,00,8e,00,1
0.075709,0000,8,00,00,00,00,00,00,00,00,1
0.075979,01f1,8,00,00,00,00,00,00,00,00,1
0.076214,0000,8,00,00,00,00,00,00,00,00,1
0.076457,0220,8,03,fb,03,09,00,41,10,00,1
0.076701,0000,8,00,00,00,00,00,00,00,00,1
0.07695,0370,8,20,00,80,ff,00,00,ec,00,1
0.077196,0000,8,00,00,00,00,00,00,00,00,1
0.077443,043f,8,40,60,ff,73,74,09,00,00,1
0.077689,0000,8,00,00,00,00,00,00,00,00,1
0.077945,0440,8,f0,00,00,ff,70,09,00,00,1
0.078208,0000,8,00,00,00,00,00,00,00,00,1
0.078443,04b1,8,00,01,00,00,00,00,01,00,1
0.07869,0000,8,00,00,00,00,00,00,00,00,1
0.078948,0164,8,08,00,00,00,00,01,09,00,1
0.079197,0000,8,00,00,00,00,00,00,00,00,1
0.079465,0587,8,00,00,00,00,00,00,0d,00,1
0.079704,0000,8,00,00,00,00,00,00,00,00,1
0.079929,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.080177,0000,8,00,00,00,00,00,00,00,00,1
0.080421,0080,8,17,d6,09,16,11,16,93,00,1
0.080671,0000,8,00,00,00,00,00,00,00,00,1
0.080917,0081,8,84,87,00,00,00,00,e3,00,1
0.081172,0000,8,00,00,00,00,00,00,00,00,1
0.081426,0165,8,08,80,00,00,00,00,88,00,1
0.08166,0000,8,00,00,00,00,00,00,00,00,1
0.081914,018f,8,3f,16,00,00,3f,00,00,00,1
0.082158,0000,8,00,00,00,00,00,00,00,00,1
0.082411,0260,8,16,00,30,01,8a,5b,3b,00,1
0.082648,0000,8,00,00,00,00,00,00,00,00,1
0.119531,0000,8,00,00,00,00,00,00,00,00,1
0.121969,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.124363,043f,8,40,60,ff,73,68,09,00,00,1
0.12512,0000,8,00,00,00,00,00,00,00,00,1
0.126092,0000,8,00,00,00,00,00,00,00,00,1
0.126861,0164,8,08,00,00,00,00,06,0e,00,1
0.127345,0545,8,0e,00,8a,2c,00,30,00,00,1
0.128458,0000,8,00,00,00,00,00,00,00,00,1
0.128949,0000,8,00,00,00,00,00,00,00,00,1
0.1296,02a0,8,00,87,9d,bc,0c,b7,02,00,1
0.130096,0080,8,17,d6,09,17,11,17,28,00,1
0.130589,0081,8,84,87,00,00,00,00,98,00,1
0.130853,0000,8,00,00,00,00,00,00,00,00,1
0.131078,0165,8,08,80,00,00,00,05,8d,00,1
0.131324,0000,8,00,00,00,00,00,00,00,00,1
