Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label,data_unique_bytes,data_sum,data_mean,data_std,data_max,data_min,data_range,time_diff,ID_count_10,Data0_bitcount,Data1_bitcount,Data2_bitcount,Data3_bitcount,Data4_bitcount,Data5_bitcount,Data6_bitcount,Data7_bitcount,ID_dec,Data0_norm,Data1_norm,Data2_norm,Data3_norm,Data4_norm,Data5_norm,Data6_norm,Data7_norm
0.980623,0080,8,23,224,10,33,26,33,165,0,0,7,514,64.25,82.6865855418606,224,0,224,0.00022900000000003473,10.0,4,3,2,2,3,2,4,0,128,0.04474708171206226,0.4357976653696498,0.019455252918287938,0.06420233463035019,0.05058365758754864,0.06420233463035019,0.321011673151751,0.0
0.980859,0081,8,132,96,0,0,0,0,53,0,0,4,281,35.125,52.88650246383422,132,0,132,0.00023600000000001398,10.0,2,2,0,0,0,0,4,0,129,0.4697508896797153,0.3416370106761566,0.0,0.0,0.0,0.0,0.18861209964412812,0.0
0.981109,018f,8,41,33,0,0,69,0,0,0,0,4,143,17.875,26.658890235180994,69,0,69,0.00024999999999997247,10.0,3,2,0,0,3,0,0,0,399,0.2867132867132867,0.23076923076923078,0.0,0.0,0.4825174825174825,0.0,0.0,0.0
0.981343,0260,8,33,0,48,255,147,97,19,0,0,7,599,74.875,88.59770635534856,255,0,255,0.00023399999999995647,10.0,2,0,2,8,4,3,3,0,608,0.05509181969949917,0.0,0.08013355592654424,0.4257095158597663,0.24540901502504173,0.16193656093489148,0.03171953255425709,0.0
0.981571,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.00022800000000000598,10.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.981817,0370,8,32,0,128,255,0,0,100,0,0,5,515,64.375,92.02474434318506,255,0,255,0.0002460000000000795,10.0,1,0,1,8,0,0,3,0,880,0.062135922330097085,0.0,0.24854368932038834,0.49514563106796117,0.0,0.0,0.1941747572815534,0.0
0.98206,0382,8,254,15,0,0,0,0,12,0,0,4,281,35.125,88.65251184903255,254,0,254,0.00024299999999999322,10.0,7,4,0,0,0,0,2,0,898,0.9039145907473309,0.05338078291814947,0.0,0.0,0.0,0.0,0.042704626334519574,0.0
0.982305,0440,8,80,0,0,255,176,9,0,0,0,5,520,65.0,99.05409777346057,255,0,255,0.0002449999999999397,10.0,2,0,0,8,3,2,0,0,1088,0.15384615384615385,0.0,0.0,0.49038461538461536,0.3384615384615385,0.01730769230769231,0.0,0.0
0.98254,0545,8,16,0,140,51,0,52,0,0,0,5,259,32.375,48.95460725435933,140,0,140,0.00023499999999998522,10.0,1,0,3,4,0,3,0,0,1349,0.06177606177606178,0.0,0.5405405405405406,0.1969111969111969,0.0,0.20077220077220076,0.0,0.0
0.982782,0153,8,128,16,255,0,255,208,94,0,0,6,956,119.5,109.90125437994652,255,0,255,0.0002420000000000755,10.0,1,1,8,0,8,3,5,0,339,0.13389121338912133,0.016736401673640166,0.26673640167364016,0.0,0.26673640167364016,0.2175732217573222,0.09832635983263599,0.0
0.98327,0220,8,3,8,4,12,0,62,16,0,0,7,105,13.125,20.545680811304354,62,0,62,0.00048799999999993293,10.0,2,1,1,2,0,5,1,0,544,0.02857142857142857,0.0761904761904762,0.0380952380952381,0.11428571428571428,0.0,0.5904761904761905,0.1523809523809524,0.0
0.985494,02b0,5,0,0,7,34,0,0,0,0,0,3,41,5.125,11.921619017566364,34,0,34,0.0022240000000000038,10.0,0,0,3,2,0,0,0,0,688,0.0,0.0,0.17073170731707318,0.8292682926829268,0.0,0.0,0.0,0.0
0.985723,0165,8,232,127,0,0,0,2,155,0,0,5,516,64.5,93.12050564418436,232,0,232,0.00022900000000003473,10.0,4,7,0,0,0,1,5,0,357,0.4496124031007752,0.24612403100775193,0.0,0.0,0.0,0.003875968992248062,0.3003875968992248,0.0
0.987941,0164,8,8,0,0,0,0,4,12,0,0,4,24,3.0,4.65985898008574,12,0,12,0.0022179999999999422,10.0,1,0,0,0,0,1,2,0,356,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0
0.989957,043f,8,80,96,255,75,172,9,0,0,0,7,687,85.875,90.18621608332712,255,0,255,0.0020160000000000178,10.0,2,2,8,4,4,2,0,0,1087,0.11644832605531295,0.13973799126637554,0.37117903930131,0.1091703056768559,0.25036390101892286,0.013100436681222707,0.0,0.0
0.990178,0370,8,32,0,128,255,0,0,40,0,0,5,455,56.875,91.14734930712075,255,0,255,0.00022100000000002673,10.0,1,0,1,8,0,0,2,0,880,0.07032967032967033,0.0,0.2813186813186813,0.5604395604395604,0.0,0.0,0.08791208791208792,0.0
0.990418,0440,8,160,0,0,255,176,9,0,0,0,5,600,75.0,104.66408853361037,255,0,255,0.00024000000000001798,10.0,2,0,0,8,3,2,0,0,1088,0.26666666666666666,0.0,0.0,0.425,0.29333333333333333,0.015,0.0,0.0
0.990656,0316,8,33,224,10,33,26,0,127,0,0,6,453,56.625,78.92842598564492,224,0,224,0.00023799999999996047,10.0,2,3,2,2,3,0,7,0,790,0.0728476821192053,0.49448123620309054,0.02207505518763797,0.0728476821192053,0.05739514348785872,0.0,0.2803532008830022,0.0
0.99089,0080,8,23,224,10,33,26,33,150,0,0,7,499,62.375,80.20854514505119,224,0,224,0.0002340000000000675,10.0,4,3,2,2,3,2,4,0,128,0.04609218436873747,0.44889779559118237,0.02004008016032064,0.06613226452905811,0.052104208416833664,0.06613226452905811,0.30060120240480964,0.0
0.99113,0081,8,132,96,0,0,0,0,38,0,0,4,266,33.25,52.426138518872435,132,0,132,0.00023999999999990695,10.0,2,2,0,0,0,0,3,0,129,0.49624060150375937,0.3609022556390977,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.991374,018f,8,41,33,0,0,69,0,0,0,0,4,143,17.875,26.658890235180994,69,0,69,0.00024400000000002198,10.0,3,2,0,0,3,0,0,0,399,0.2867132867132867,0.23076923076923078,0.0,0.0,0.4825174825174825,0.0,0.0,0.0
0.991608,0260,8,33,0,48,255,147,97,34,0,0,7,614,76.75,87.39687800896715,255,0,255,0.0002340000000000675,10.0,2,0,2,8,4,3,2,0,608,0.05374592833876222,0.0,0.0781758957654723,0.4153094462540717,0.23941368078175895,0.15798045602605862,0.05537459283387622,0.0
0.991841,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.0002329999999999277,10.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
0.992075,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.0002340000000000675,10.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
0.992325,04f0,8,0,72,0,0,206,210,4,0,0,5,492,61.5,93.71537455813443,210,0,210,0.00024999999999997247,10.0,0,2,0,0,5,4,1,0,1264,0.0,0.14634146341463414,0.0,0.0,0.4186991869918699,0.4268292682926829,0.008130081300813009,0.0
0.992556,0545,8,16,0,139,51,0,52,0,0,0,5,258,32.25,48.64081178833852,139,0,139,0.00023099999999998122,10.0,1,0,4,4,0,3,0,0,1349,0.06201550387596899,0.0,0.5387596899224806,0.19767441860465115,0.0,0.20155038759689922,0.0,0.0
0.992797,0153,8,128,16,255,0,255,224,110,0,0,6,988,123.5,111.45018105477827,255,0,255,0.00024100000000004673,10.0,1,1,8,0,8,3,5,0,339,0.12955465587044535,0.016194331983805668,0.25809716599190285,0.0,0.25809716599190285,0.22672064777327935,0.11133603238866396,0.0
0.993035,0220,8,3,1,4,9,0,63,16,0,0,7,96,12.0,21.313979316066586,63,0,63,0.00023799999999996047,10.0,2,1,1,2,0,6,1,0,544,0.03125,0.010416666666666666,0.041666666666666664,0.09375,0.0,0.65625,0.16666666666666666,0.0
0.993283,04f1,8,22,0,0,0,0,0,0,0,0,2,22,2.75,7.7781745930520225,22,0,22,0.000248000000000026,10.0,3,0,0,0,0,0,0,0,1265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993554,051a,8,3,0,0,0,0,0,0,0,0,2,3,0.375,1.0606601717798212,3,0,3,0.0002710000000000212,5.0,2,0,0,0,0,0,0,0,1306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993814,0690,8,0,1,32,160,0,16,8,0,0,6,217,27.125,54.84898097764182,160,0,160,0.00025999999999992696,10.0,0,1,1,2,0,1,1,0,1680,0.0,0.004608294930875576,0.14746543778801843,0.7373271889400922,0.0,0.07373271889400922,0.03686635944700461,0.0
0.994946,04b1,8,1,0,0,0,0,0,1,0,0,2,2,0.25,0.4629100498862757,1,0,1,0.0011320000000000219,10.0,1,0,0,0,0,0,1,0,1201,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.995475,05e4,3,2,0,0,0,0,0,0,0,0,2,2,0.25,0.7071067811865476,2,0,2,0.0005290000000000017,10.0,1,0,0,0,0,0,0,0,1508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995695,0165,8,232,127,0,0,0,3,154,0,0,5,516,64.5,92.88702815786498,232,0,232,0.00021999999999999797,10.0,4,7,0,0,0,2,4,0,357,0.4496124031007752,0.24612403100775193,0.0,0.0,0.0,0.005813953488372093,0.29844961240310075,0.0
0.995876,02b0,5,0,0,7,35,0,0,0,0,0,3,42,5.25,12.267844146385297,35,0,35,0.00018099999999998673,10.0,0,0,3,3,0,0,0,0,688,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0
0.997015,0350,8,32,52,121,123,0,0,19,0,0,6,347,43.375,51.83473049717038,123,0,123,0.0011390000000000011,10.0,1,3,5,6,0,0,3,0,848,0.09221902017291066,0.14985590778097982,0.34870317002881845,0.35446685878962536,0.0,0.0,0.05475504322766571,0.0
0.99762,04b1,8,1,0,0,0,0,0,1,0,0,2,2,0.25,0.4629100498862757,1,0,1,0.0006049999999999667,10.0,1,0,0,0,0,0,1,0,1201,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.997849,0164,8,8,0,0,0,0,5,13,0,0,4,26,3.25,4.978525312350464,13,0,13,0.00022900000000003473,10.0,1,0,0,0,0,2,3,0,356,0.3076923076923077,0.0,0.0,0.0,0.0,0.19230769230769232,0.5,0.0
0.999719,04f2,8,0,64,56,0,0,0,164,0,0,4,284,35.5,58.61009176876332,164,0,164,0.0018700000000000383,10.0,0,1,3,0,0,0,3,0,1266,0.0,0.22535211267605634,0.19718309859154928,0.0,0.0,0.0,0.5774647887323944,0.0
0.999923,0316,8,33,196,10,33,26,0,127,0,0,6,425,53.125,70.63070457365853,196,0,196,0.00020399999999998197,10.0,2,3,2,2,3,0,7,0,790,0.07764705882352942,0.4611764705882353,0.023529411764705882,0.07764705882352942,0.0611764705882353,0.0,0.2988235294117647,0.0
1.000156,0260,8,33,0,48,255,147,97,49,0,0,7,629,78.625,86.50505765560763,255,0,255,0.00023300000000003873,10.0,2,0,2,8,4,3,3,0,608,0.05246422893481717,0.0,0.07631160572337042,0.40540540540540543,0.23370429252782193,0.15421303656597773,0.07790143084260731,0.0
1.000406,018f,8,41,33,0,0,69,0,0,0,0,4,143,17.875,26.658890235180994,69,0,69,0.00024999999999986144,10.0,3,2,0,0,3,0,0,0,399,0.2867132867132867,0.23076923076923078,0.0,0.0,0.4825174825174825,0.0,0.0,0.0
1.00064,0080,8,23,196,10,33,26,33,103,0,0,7,424,53.0,65.50463451433909,196,0,196,0.0002340000000000675,10.0,4,3,2,2,3,2,5,0,128,0.054245283018867926,0.46226415094339623,0.02358490566037736,0.07783018867924528,0.06132075471698113,0.07783018867924528,0.2429245283018868,0.0
1.000883,0081,8,132,96,0,0,0,0,23,0,0,4,251,31.375,52.50017006775175,132,0,132,0.00024299999999999322,10.0,2,2,0,0,0,0,4,0,129,0.5258964143426295,0.38247011952191234,0.0,0.0,0.0,0.0,0.09163346613545817,0.0
1.001285,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.00040200000000001346,10.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
1.001517,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.00023200000000000998,10.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
1.001761,0370,8,32,0,128,255,0,0,236,0,0,5,651,81.375,110.29433025189593,255,0,255,0.00024399999999991095,10.0,1,0,1,8,0,0,5,0,880,0.04915514592933948,0.0,0.1966205837173579,0.391705069124424,0.0,0.0,0.36251920122887865,0.0
1.002008,0382,8,254,15,0,0,0,0,0,0,0,3,269,33.625,89.19951553359789,254,0,254,0.00024700000000010824,10.0,7,4,0,0,0,0,0,0,898,0.9442379182156134,0.055762081784386616,0.0,0.0,0.0,0.0,0.0,0.0
1.00225,043f,8,80,96,255,75,168,9,0,0,0,7,683,85.375,89.65001394311102,255,0,255,0.0002420000000000755,10.0,2,2,8,4,3,2,0,0,1087,0.1171303074670571,0.14055636896046853,0.3733528550512445,0.10980966325036604,0.24597364568081992,0.013177159590043924,0.0,0.0
1.002496,0440,8,240,0,0,255,168,9,0,0,0,5,672,84.0,116.17843419253235,255,0,255,0.00024599999999996847,10.0,4,0,0,8,3,2,0,0,1088,0.35714285714285715,0.0,0.0,0.3794642857142857,0.25,0.013392857142857142,0.0,0.0
1.002734,0153,8,128,16,255,0,255,0,142,0,0,5,796,99.5,111.90046597630541,255,0,255,0.00023799999999996047,10.0,1,1,8,0,8,0,4,0,339,0.16080402010050251,0.020100502512562814,0.3203517587939699,0.0,0.3203517587939699,0.0,0.17839195979899497,0.0
1.003217,0220,8,3,250,3,12,0,61,16,0,0,6,345,43.125,85.9907594703391,250,0,250,0.0004830000000000112,10.0,2,6,2,2,0,5,1,0,544,0.008695652173913044,0.7246376811594203,0.008695652173913044,0.034782608695652174,0.0,0.17681159420289855,0.0463768115942029,0.0
1.003705,0545,8,16,0,139,53,0,54,0,0,0,5,262,32.75,48.87520551655731,139,0,139,0.00048800000000004395,10.0,1,0,4,4,0,4,0,0,1349,0.061068702290076333,0.0,0.5305343511450382,0.20229007633587787,0.0,0.20610687022900764,0.0,0.0
1.003951,059b,8,0,0,0,0,0,0,76,0,0,2,76,9.5,26.870057685088806,76,0,76,0.00024599999999996847,9.0,0,0,0,0,0,0,3,0,1435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.005443,02b0,5,0,0,7,100,0,0,0,0,0,3,107,13.375,35.08739089758599,100,0,100,0.0014920000000000488,10.0,0,0,3,3,0,0,0,0,688,0.0,0.0,0.06542056074766354,0.9345794392523364,0.0,0.0,0.0,0.0
1.005685,0165,8,232,127,0,0,0,4,157,0,0,5,520,65.0,93.21097421594581,232,0,232,0.00024199999999985344,10.0,4,7,0,0,0,1,5,0,357,0.4461538461538462,0.24423076923076922,0.0,0.0,0.0,0.007692307692307693,0.3019230769230769,0.0
1.007777,0164,8,8,0,0,0,0,6,14,0,0,4,28,3.5,5.31843156256751,14,0,14,0.0020919999999999828,10.0,1,0,0,0,0,2,3,0,356,0.2857142857142857,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.0
1.009745,04f0,8,0,74,0,0,206,210,4,0,0,5,494,61.75,93.75004761903553,210,0,210,0.0019679999999999698,10.0,0,3,0,0,5,4,1,0,1264,0.0,0.14979757085020243,0.0,0.0,0.41700404858299595,0.4251012145748988,0.008097165991902834,0.0
1.009946,0316,8,33,196,10,33,26,0,127,0,0,6,425,53.125,70.63070457365853,196,0,196,0.00020100000000011775,10.0,2,3,2,2,3,0,7,0,790,0.07764705882352942,0.4611764705882353,0.023529411764705882,0.07764705882352942,0.0611764705882353,0.0,0.2988235294117647,0.0
1.010183,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.00023700000000004273,10.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
1.010419,0080,8,23,196,10,33,26,33,88,0,0,7,409,51.125,64.06790482426773,196,0,196,0.00023599999999990295,10.0,4,3,2,2,3,2,3,0,128,0.05623471882640587,0.4792176039119804,0.02444987775061125,0.08068459657701711,0.06356968215158924,0.08068459657701711,0.21515892420537897,0.0
1.010665,0081,8,132,96,0,0,0,0,8,0,0,4,236,29.5,53.106362276903454,132,0,132,0.00024599999999996847,10.0,2,2,0,0,0,0,1,0,129,0.559322033898305,0.4067796610169492,0.0,0.0,0.0,0.0,0.03389830508474576,0.0
1.010908,018f,8,41,33,0,0,69,0,0,0,0,4,143,17.875,26.658890235180994,69,0,69,0.00024299999999999322,10.0,3,2,0,0,3,0,0,0,399,0.2867132867132867,0.23076923076923078,0.0,0.0,0.4825174825174825,0.0,0.0,0.0
1.01114,0260,8,33,0,48,255,147,97,4,0,0,7,584,73.0,90.0951877579644,255,0,255,0.00023200000000000998,10.0,2,0,2,8,4,3,1,0,608,0.05650684931506849,0.0,0.0821917808219178,0.4366438356164384,0.2517123287671233,0.1660958904109589,0.00684931506849315,0.0
1.011379,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.00023900000000010024,10.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
1.011617,0370,8,32,0,128,255,0,0,160,0,0,5,575,71.875,97.61796892551523,255,0,255,0.00023799999999996047,10.0,1,0,1,8,0,0,2,0,880,0.05565217391304348,0.0,0.22260869565217392,0.4434782608695652,0.0,0.0,0.2782608695652174,0.0
1.011861,043f,8,80,96,255,75,168,9,0,0,0,7,683,85.375,89.65001394311102,255,0,255,0.00024399999999991095,10.0,2,2,8,4,3,2,0,0,1087,0.1171303074670571,0.14055636896046853,0.3733528550512445,0.10980966325036604,0.24597364568081992,0.013177159590043924,0.0,0.0
1.012103,0440,8,0,0,0,255,168,9,0,0,0,4,432,54.0,100.00142856122463,255,0,255,0.0002420000000000755,10.0,0,0,0,8,3,2,0,0,1088,0.0,0.0,0.0,0.5902777777777778,0.3888888888888889,0.020833333333333332,0.0,0.0
1.012599,0153,8,128,16,255,0,255,16,158,0,0,5,828,103.5,110.97747519204066,255,0,255,0.000496000000000052,10.0,1,1,8,0,8,1,5,0,339,0.15458937198067632,0.01932367149758454,0.3079710144927536,0.0,0.3079710144927536,0.01932367149758454,0.19082125603864733,0.0
1.012828,0220,8,3,250,3,12,0,58,16,0,0,6,342,42.75,85.90817356756158,250,0,250,0.00022900000000003473,10.0,2,6,2,2,0,4,1,0,544,0.008771929824561403,0.7309941520467836,0.008771929824561403,0.03508771929824561,0.0,0.1695906432748538,0.04678362573099415,0.0
1.013065,0545,8,16,0,139,53,0,54,0,0,0,5,262,32.75,48.87520551655731,139,0,139,0.00023700000000004273,10.0,1,0,4,4,0,4,0,0,1349,0.061068702290076333,0.0,0.5305343511450382,0.20229007633587787,0.0,0.20610687022900764,0.0,0.0
1.015521,0165,8,232,127,0,0,0,5,159,0,0,5,523,65.375,93.40225983806357,232,0,232,0.0024559999999997917,10.0,4,7,0,0,0,2,6,0,357,0.4435946462715105,0.24282982791587,0.0,0.0,0.0,0.009560229445506692,0.30401529636711283,0.0
1.015703,02b0,5,0,0,7,85,0,0,0,0,0,3,92,11.5,29.79932885150268,85,0,85,0.0001820000000001265,10.0,0,0,3,4,0,0,0,0,688,0.0,0.0,0.07608695652173914,0.9239130434782609,0.0,0.0,0.0,0.0
1.015866,05a2,4,0,165,1,0,0,0,0,0,0,3,166,20.75,58.286852229788,165,0,165,0.00016299999999991321,10.0,0,4,1,0,0,0,0,0,1442,0.0,0.9939759036144579,0.006024096385542169,0.0,0.0,0.0,0.0,0.0
1.017075,0350,8,32,68,121,123,0,0,99,0,0,6,443,55.375,54.36368929980483,123,0,123,0.0012090000000000156,10.0,1,2,5,6,0,0,4,0,848,0.07223476297968397,0.15349887133182843,0.27313769751693,0.27765237020316025,0.0,0.0,0.2234762979683973,0.0
1.017443,04b1,8,1,0,0,0,0,0,1,0,0,2,2,0.25,0.4629100498862757,1,0,1,0.000368000000000146,10.0,1,0,0,0,0,0,1,0,1201,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1.017685,0164,8,8,0,0,0,0,7,15,0,0,4,30,3.75,5.67576300723398,15,0,15,0.00024199999999985344,10.0,1,0,0,0,0,3,4,0,356,0.26666666666666666,0.0,0.0,0.0,0.0,0.23333333333333334,0.5,0.0
1.01967,04f2,8,0,64,56,0,0,0,165,0,0,4,285,35.625,58.923527922699456,165,0,165,0.0019850000000001256,10.0,0,1,3,0,0,0,4,0,1266,0.0,0.22456140350877193,0.19649122807017544,0.0,0.0,0.0,0.5789473684210527,0.0
1.019893,043f,8,80,96,255,75,168,9,0,0,0,7,683,85.375,89.65001394311102,255,0,255,0.0002229999999998622,10.0,2,2,8,4,3,2,0,0,1087,0.1171303074670571,0.14055636896046853,0.3733528550512445,0.10980966325036604,0.24597364568081992,0.013177159590043924,0.0,0.0
1.020131,0370,8,32,0,128,255,0,0,100,0,0,5,515,64.375,92.02474434318506,255,0,255,0.00023799999999996047,10.0,1,0,1,8,0,0,3,0,880,0.062135922330097085,0.0,0.24854368932038834,0.49514563106796117,0.0,0.0,0.1941747572815534,0.0
1.020378,0440,8,80,0,0,255,168,9,0,0,0,5,512,64.0,97.80593029055038,255,0,255,0.00024700000000010824,10.0,2,0,0,8,3,2,0,0,1088,0.15625,0.0,0.0,0.498046875,0.328125,0.017578125,0.0,0.0
1.020617,0316,8,32,222,10,32,26,0,127,0,0,6,449,56.125,78.40998023211075,222,0,222,0.00023900000000010024,10.0,1,6,2,1,3,0,7,0,790,0.07126948775055679,0.49443207126948774,0.022271714922048998,0.07126948775055679,0.05790645879732739,0.0,0.2828507795100223,0.0
1.020858,018f,8,41,32,0,0,69,0,0,0,0,4,142,17.75,26.580067720004024,69,0,69,0.0002409999999999357,10.0,3,1,0,0,3,0,0,0,399,0.2887323943661972,0.22535211267605634,0.0,0.0,0.4859154929577465,0.0,0.0,0.0
1.021095,0080,8,23,222,10,32,26,32,185,0,0,7,530,66.25,85.98131026150809,222,0,222,0.00023700000000004273,10.0,4,6,2,1,3,1,5,0,128,0.04339622641509434,0.4188679245283019,0.018867924528301886,0.06037735849056604,0.04905660377358491,0.06037735849056604,0.3490566037735849,0.0
1.021346,0081,8,132,96,0,0,0,0,249,0,0,4,477,59.625,92.73608867564528,249,0,249,0.0002510000000000012,10.0,2,2,0,0,0,0,6,0,129,0.27672955974842767,0.20125786163522014,0.0,0.0,0.0,0.0,0.5220125786163522,0.0
1.021573,0260,8,32,0,48,255,147,93,25,0,0,7,600,75.0,88.02272433866155,255,0,255,0.00022699999999997722,10.0,1,0,2,8,4,5,3,0,608,0.05333333333333334,0.0,0.08,0.425,0.245,0.155,0.041666666666666664,0.0
1.021804,02a0,8,0,96,157,219,12,186,2,0,0,7,672,84.0,92.67608722241754,219,0,219,0.0002309999999998702,10.0,0,2,5,6,2,5,1,0,672,0.0,0.14285714285714285,0.23363095238095238,0.32589285714285715,0.017857142857142856,0.2767857142857143,0.002976190476190476,0.0
1.022039,0329,8,167,127,140,17,47,0,16,0,0,7,514,64.25,69.02121826966379,167,0,167,0.00023499999999998522,10.0,5,7,3,2,5,0,1,0,809,0.32490272373540857,0.24708171206225682,0.2723735408560311,0.033073929961089495,0.0914396887159533,0.0,0.0311284046692607,0.0
1.022291,0382,8,254,15,0,0,0,0,4,0,0,4,273,34.125,88.99508413390033,254,0,254,0.000252000000000141,10.0,7,4,0,0,0,0,1,0,898,0.9304029304029304,0.054945054945054944,0.0,0.0,0.0,0.0,0.014652014652014652,0.0
1.022528,0153,8,128,16,255,0,255,32,174,0,0,6,860,107.5,110.54410884348383,255,0,255,0.00023700000000004273,10.0,1,1,8,0,8,1,5,0,339,0.14883720930232558,0.018604651162790697,0.29651162790697677,0.0,0.29651162790697677,0.037209302325581395,0.20232558139534884,0.0
1.023016,0220,8,3,249,3,12,0,57,16,0,0,6,340,42.5,85.53862953576672,249,0,249,0.0004879999999998219,10.0,2,6,2,2,0,4,1,0,544,0.008823529411764706,0.7323529411764705,0.008823529411764706,0.03529411764705882,0.0,0.1676470588235294,0.047058823529411764,0.0
1.023255,0545,8,16,0,139,47,0,48,0,0,0,5,250,31.25,48.221957061665826,139,0,139,0.00023900000000010024,10.0,1,0,4,5,0,2,0,0,1349,0.064,0.0,0.556,0.188,0.0,0.192,0.0,0.0
1.025498,02b0,5,0,0,7,102,0,0,0,0,0,3,109,13.625,35.79280653986217,102,0,102,0.002242999999999995,10.0,0,0,3,4,0,0,0,0,688,0.0,0.0,0.06422018348623854,0.9357798165137615,0.0,0.0,0.0,0.0
1.025676,0165,8,248,127,0,0,0,6,140,0,0,5,521,65.125,95.12313448518039,248,0,248,0.00017800000000001148,10.0,5,7,0,0,0,2,3,0,357,0.4760076775431862,0.2437619961612284,0.0,0.0,0.0,0.011516314779270634,0.2687140115163148,0.0
1.026018,0153,8,128,16,255,0,255,32,174,0,0,6,860,107.5,110.54410884348383,255,0,255,0.0003420000000000645,10.0,1,1,8,0,8,1,5,0,339,0.14883720930232558,0.018604651162790697,0.29651162790697677,0.0,0.29651162790697677,0.037209302325581395,0.20232558139534884,0.0
1.027609,0164,8,8,0,0,0,0,8,0,0,0,2,16,2.0,3.7032803990902057,8,0,8,0.001590999999999898,10.0,1,0,0,0,0,1,0,0,356,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1.029685,04f0,8,0,76,0,0,206,210,4,0,0,5,496,62.0,93.7900390690367,210,0,210,0.0020759999999999668,10.0,0,3,0,0,5,4,1,0,1264,0.0,0.1532258064516129,0.0,0.0,0.4153225806451613,0.42338709677419356,0.008064516129032258,0.0
1.029907,043f,8,80,96,255,75,168,9,0,0,0,7,683,85.375,89.65001394311102,255,0,255,0.00022199999999994446,10.0,2,2,8,4,3,2,0,0,1087,0.1171303074670571,0.14055636896046853,0.3733528550512445,0.10980966325036604,0.24597364568081992,0.013177159590043924,0.0,0.0
1.030144,0316,8,32,222,10,32,26,0,127,0,0,6,449,56.125,78.40998023211075,222,0,222,0.00023700000000004273,10.0,1,6,2,1,3,0,7,0,790,0.07126948775055679,0.49443207126948774,0.022271714922048998,0.07126948775055679,0.05790645879732739,0.0,0.2828507795100223,0.0
1.030384,0329,8,167,127,140,17,46,0,16,0,0,7,513,64.125,69.05781739135072,167,0,167,0.00024000000000001798,10.0,5,7,3,2,4,0,1,0,809,0.3255360623781676,0.2475633528265107,0.2729044834307992,0.03313840155945419,0.08966861598440545,0.0,0.031189083820662766,0.0
1.030623,0080,8,23,222,10,32,26,32,170,0,0,7,515,64.375,83.13833136921346,222,0,222,0.00023900000000010024,10.0,4,6,2,1,3,1,4,0,128,0.04466019417475728,0.43106796116504853,0.019417475728155338,0.062135922330097085,0.05048543689320388,0.062135922330097085,0.3300970873786408,0.0
1.030862,0081,8,132,96,0,0,0,0,234,0,0,4,462,57.75,88.41097216974825,234,0,234,0.0002389999999998782,10.0,2,2,0,0,0,0,5,0,129,0.2857142857142857,0.2077922077922078,0.0,0.0,0.0,0.0,0.5064935064935064,0.0
